2,7.440470662293483
3,10.862282084164866
4,10.55910147510469
5,12.380053307456748
6,15.56837048579005
7,16.149685047385272
8,18.960847592817327
9,18.960847592817327
10,18.960847592817327
15,18.960847592817327
20,18.960847592817327
25,18.960847592817327
30,18.960847592817327
35,18.960847592817327
40,18.960847592817327
45,18.960847592817327
50,18.960847592817327
55,18.960847592817327
60,18.960847592817327
